tweet_id,content,datetime,likes,shares,views,source,followers,hashtags,username,user_mentions_names,media_urls,comments_count
1685548066324262912,This is serious don't do KYC before hiring them?,2023-07-30 07:09:09,14,2,1214,TWITTER,4062,,i__am_rajat,"Ashwini Shrivastava, Ola, Ola Support",,0
1544323773704601600,"#OLA: Ola , , 400-500 #downsizing #olacabs #costcutting #layoff #olaemployees #moneycontrol",2022-07-05 14:14:14,2,1,0,TWITTER,48581,"OLA, downsizing, olacabs, costcutting, layoff, olaemployees, moneycontrol",MoneycontrolH,Ola,,0
1263024982650531841,"#Ola to layoff 1,400 employees as #Covid_19 #pandemic hits revenues, says prognosis for biz uncertain. #OlaCabs #Coronavirus #CoronavirusPandemic",2020-05-20 08:33:16,9,4,0,TWITTER,444711,"Ola, Covid_19, pandemic, OlaCabs, Coronavirus, CoronavirusPandemic",TOIPlus,Ola,,1
1872308964500844884,"Transparency in safety measures builds trust. Share your safety plans with passengers, Olacabs Uber_India. #PassengerSafetyMatters",2024-12-26 15:50:17,0,0,6,TWITTER,869,PassengerSafetyMatters,sadhanadevi8866,"Ola, Uber India",https://pbs.twimg.com/ext_tw_video_thumb/1872308930325389313/pu/img/OyTBnZTxG1_89Zcb.jpg,0
1871997331262013510,"Sir, kindly share the victim's calling number and complete address in our message box.",2024-12-25 19:11:58,0,0,45,TWITTER,864533,,112UttarPradesh,"Shivanshu, Ola, Bhavish Aggarwal, Ola Support, UP POLICE",,0
1871869266087248091,bhai tumse app nahi chlta nahi hota ye business just leave it naa. I cant even share my ride with my family what the hell is your app onto. If anything happens will you take the responsibility bolo??,2024-12-25 10:43:05,0,0,4,TWITTER,47,,FAIZALHAQUE15,"Ola, Ola Support",,1
1871618092557840503,ola customer care told me that I'm free to share all my experience on social media also. It shows that they don't care for guests and their concerns #olacabnotsafe,2024-12-24 18:05:00,0,0,12,TWITTER,105,olacabnotsafe,AvinashRastog13,"Ola, Ola Support, AajTak, Dainik Jagran, Economic Times, Dainik Bhaskar, ANI UP/Uttarakhand, ANI, Uber India, Uber Support, Rapido Cares, RapidoCAR, Bhavish Aggarwal, Ola Support",,0
1871431259165184419,"CRN - 9015154907 - Again for this CRN, Voucher was issued but its not reflecting in apply voucher section. Please share it asap.",2024-12-24 05:42:36,0,0,6,TWITTER,7,,avinash1605,"Ola, Ola Support",,1
1871091523313656175,If you can share time for resolution would be great help,2024-12-23 07:12:37,0,0,9,TWITTER,1,,immeet1,"Ola Support, Ola",,0
1870644637616242938,Pls share Location and time,2024-12-22 01:36:51,0,0,51,TWITTER,15,,Pradeepchikkati,"Shubham, ಬೆಂಗಳೂರು ನಗರ ಪೊಲೀಸ್‌ BengaluruCityPolice, Ola Support, Ola",,1
1870462467920609732,Why does Ola share our private numbers with driver? Isn't this supsed to be masked for driver and passengers? Drivers can call us after ride completion or cancellation which is leak of PII. No option for voice call too. Cc:,2024-12-21 13:32:58,0,0,14,TWITTER,114,,DivyaJotwani,"Ola, Ola Support, Kunal Kamra",,0
1870382736202207466,ola pls share the details so that I can share with blr police. I did not get the email receipt yet.,2024-12-21 08:16:08,0,0,39,TWITTER,8,,Shubham_jayswal,"Ola Support, ಬೆಂಗಳೂರು ನಗರ ಪೊಲೀಸ್‌ BengaluruCityPolice, Ola, Bhavish Aggarwal, Sun TV, TV9 Kannada, Republic Kannada",,0
1870372228283662569,can you please share the cab details so I can share with police,2024-12-21 07:34:23,0,0,52,TWITTER,8,,Shubham_jayswal,"ಬೆಂಗಳೂರು ನಗರ ಪೊಲೀಸ್‌ BengaluruCityPolice, Ola Support, Ola",,1
1870165772087242812,can you please help here!! Can share the ride details,2024-12-20 17:54:00,1,0,172,TWITTER,42,,Amansingh1020,"Nikhil, Ola, Ola Support, ಬೆಂಗಳೂರು ನಗರ ಪೊಲೀಸ್‌ BengaluruCityPolice, ಬೆಂಗಳೂರು ನಗರ ಪೊಲೀಸ್‌ BengaluruCityPolice, Ola, Bhavish Aggarwal",,1
1870020519388688414,"Ola is a fraud company, guys dont use their app to book cab, if something will happen &amp; you need support then their customer support is useless and worst. In few days I will share all emails and support that I got from Ola team. Very unprofessional. #ola",2024-12-20 08:16:49,0,0,15,TWITTER,56,ola,AnweshkuNayak,"Ola, Ola Support",,0
1869597807105233293,The behavior of your drivers in New Delhi is getting worse. Its as if they want to make customers feel helpless instead of offering a service. Miserable experience! Will share details soon. Please address this urgently. #CustomerExperience #OlaCabs,2024-12-19 04:17:07,1,0,8,TWITTER,250,"CustomerExperience, OlaCabs",Vaib_Sriv27,Ola,,1
1869215472862040553,"Now wants me to share details through DM to avoid all the bad press, it been almost 2 years now and even after multiple follow ups you did nothing, zilch. You deserve to be named and shamed for your practice",2024-12-18 02:57:51,0,0,9,TWITTER,22,,jiteshagr,"Gajender Yadav, Ola Support, Ola, Uber India Support, Uber India Support",,0
1868992993413476643,My question is do Ola share vehicle track with these recovery agent ? Otherwise it is not possible for them to stop a vehicle on its track . Do you share,2024-12-17 12:13:48,1,0,13,TWITTER,6057,,prakashbaljoshi,"Ola, Ola Support",,0
1868903356254822642,"Khaali gimmick aata inko , I am seeing ola share at 50",2024-12-17 06:17:37,0,0,7,TWITTER,139,,Manish86889350,"Gajender Yadav, Ola Support, Ola",,0
1868175777839411512,"The address which is Hindi transcript is getting downloaded as invalid black boxes in the invoice, pls correct it share a revised version ASAP. Invoice needs to be used, pls help.",2024-12-15 06:06:29,0,0,5,TWITTER,9,,Swagata52708292,"Ola, Ola Support",,0
1867980840275464477,like indian market place apps went down. Ola will also get extinct from landscape due to unethical practices See your market share over the months Irony is that the spiritual centre of world has low moral value. Sad,2024-12-14 17:11:52,0,0,15,TWITTER,8,,yogi567,"Ola, Ola Support",,0
1867414784964276292,My wife while traveling to Delhi airport last Friday also had similar Uber experience. The driver cancelled the ride after arriving at Hauz Khas and took Gpay instead for same rate. She had to share location with me for the whole ride at midnight.,2024-12-13 03:42:34,0,0,94,TWITTER,42,,TomorrowIfs,"Gajender Yadav, Ola, Ola Support",,0
1867144052392804540,"please share mail again, I didn't get any email yet",2024-12-12 09:46:46,0,0,5,TWITTER,1,,PrabeerNandi,"Ola Support, Ola, Ola Support",,1
1867068583874097331,From two days i am continuously trying to connect with Ola Partner portal but all contacts are wrongs. All the Indian Cab Partners are struggling to connect and share problems but this company making frauds with Partners in terms of Payment Issues.,2024-12-12 04:46:53,1,0,27,TWITTER,29,,KapseNaresh,"Ola, Ola Support",https://pbs.twimg.com/media/Geko-46b0AAJonX.jpg,2
1866945655572509051,Please share the UTR number of the refund processed! I was hoping for it but no contact has been made just told via mail that it'll be credited but it's still pending!! Please share the update,2024-12-11 20:38:25,0,0,0,TWITTER,20,,Satym_j,"Ola Support, Ola Support, Ola",,1
1866721133317460461,Dear I want to share the pathetic experience that I had today with an Ola bike ride. Driver first called me from the wrong location and wasted my precious 10 mins. There after he started arguing for incorrect location and then said he has to deliver,2024-12-11 05:46:14,0,0,7,TWITTER,98,,aishwarya_1990,"Ola, Ola Support",,2
1866083356472918178,No need for DMs.. Share some updates which India is taking to make rider safer easier and comfortable for customers apart from increasing commissions which is making drivers crazy too. End of day customer has to face all craziness and increase prices.,2024-12-09 11:31:56,0,0,9,TWITTER,28,,rv2305,"Ola Support, Ola",,0
1866046950535262208,Hello Can you please help me to close the issue. Getting calls as soon as day starts and ending at night.can you share details around that.,2024-12-09 09:07:17,0,0,12,TWITTER,36,,immatirp,"Ola Support, Bhavish Aggarwal, Ola, Ola Support",,0
1865800306417864795,Please share voucher no. Whats taking so long? Is refund fake? Can someone from ola call me?,2024-12-08 16:47:12,0,0,3,TWITTER,26,,NikeshRohit,"Ola Support, Ola",,0
1865608331433226318,&lt;#&gt; DON'T SHARE: 1220 is the Password for your Ola Cabs Account. Keep this OTP to yourself.7qhFc6RTKW6j avan adichu kooda kepan aana sollidatha range ku oru OTP message,2024-12-08 04:04:22,0,0,63,TWITTER,228,,arvindchllpndy,"Kesav, Ola, Ola Support, Kesav",,0
1865604301223326135,"Thanks Aravind. Please share your username and password, let me try",2024-12-08 03:48:21,1,0,66,TWITTER,211,,Kesav_Sundar,"Arvind Chellapondy, Ola, Ola Support",,1
1865266463944163766,I am posting on x from 1 September no reply saying ola is email me but doing fake promise many post and email but no reply 9699571234 contact me Rajanrockss786.com Rahulrocks786.com If reply so please share me screenshot of mail.,2024-12-07 05:25:54,0,0,15,TWITTER,0,,rajanrockss786,"Ola Support, Ola, Bhavish Aggarwal, AajTak","https://pbs.twimg.com/media/GeLB9G3XwAAezSc.jpg, https://pbs.twimg.com/media/GeLB9G1XsAEa9ux.jpg",0
1865107468734337131,request to share any concerned contact no for ola cabs.....,2024-12-06 18:54:07,0,0,13,TWITTER,50,,natarajaDtvk,"Ola Support, Ola, Bhavish Aggarwal",,1
1864782914594181193,Need help with my ride in which i got scammed by ola driver. Driver showed screenshot of Rs1465 but actually ride charges was 905 which i got to know after raising complaint in the support. Will share all details in DM related to payment. CRN 8963931724,2024-12-05 21:24:27,2,0,51,TWITTER,3,,j_1107_,"Ola, Ola Support",,2
1864258766796935428,nothing has been done yet. Share the chat with,2024-12-04 10:41:40,0,0,7,TWITTER,1250,,sidspeaksup,"Ola, Ola Support",,0
1863854167904735367,"After closing the case on app thrice, asking me to share proofs on email twice, they acknowledge proofs but ask me to raise a case on app again. Basically to harass and tire me out for me to give up on my money. Shameless team. It's been 100",2024-12-03 07:53:57,2,0,341,TWITTER,24073,,curiosweetie,"OlaMoney, Ola Support, Ola",,2
1863564601088176443,I have proof of paying the amount to driver over upi. I can share the information.i am exhausted with the calls I m getting from Ola after providing all information.,2024-12-02 12:43:18,0,0,18,TWITTER,36,,immatirp,"Ola, Ola Support, Olacabs Chennai",,0
1863516529834225923,"I said many of times i am not receiving and Emil from my cencern, if yes please share me a screen shot",2024-12-02 09:32:17,0,1,18,TWITTER,0,,rajanrockss786,"Ola, Ola Support, Ola, AajTak, Bhavish Aggarwal",,1
1862660807214936413,once again charged extra and haven't received any voucher. Please share via email #hopelessprocess #badcustomerservice,2024-11-30 00:51:57,0,0,4,TWITTER,3491,"hopelessprocess, badcustomerservice",dips4v,"Ola Support, Ola",https://pbs.twimg.com/media/GdmAId9WEAA9O3P.jpg,1
1862314787750736316,Please share me screenshot shot of reply becouse i cant see any reply to my inbox or spam,2024-11-29 01:57:00,0,0,18,TWITTER,0,,rajanrockss786,"Ola Support, Ola Support, Ola, Bhavish Aggarwal",,0
1861327340686459251,I haven't received invoices for my rides I have taken through Ola. Can you please share the invoices for all my rides I took from 11 Nov to 19 Nov. Thanks,2024-11-26 08:33:14,0,0,11,TWITTER,35,,rajkumarmg,"Ola Support, Ola",,0
1860647574811668845,"Dear , When you have given an option to book a ride for someone from one's registered account you should share that Contact number to captain which we have shared while booking so that they can reach them easily.",2024-11-24 11:32:05,0,0,4,TWITTER,26,,iamjb77,"Ola, Ola Support",,0
1860021807497249054,"We understand your displeasure and want to make sure your concern is being taken care of, Nitant. Request you to share the CRN of the ride mentioned along with your registered Email ID via DM so that our team can look into this.",2024-11-22 18:05:31,0,0,15,TWITTER,119489,,ola_supports,"Nitant, Ola, Olacabs Mumbai, Bhavish Aggarwal",,0
1859955827073003794,"I am currently my way to home, and the Ola auto driver is smoking ciggerates. Is this allowed?? I will share the CRN as soon as I reach the destination for my safety.(Just because I am 17)",2024-11-22 13:43:20,1,1,34,TWITTER,24,,SaankhyaTare,"Ola Support, Ola",,1
1859532071020134847,"Hi Just want to share my Idea to it's Shadi season or need to upgrade service to book a bulk cabs , buses need to add to make more easy ways to customers engagement.... #weddiing #travel #Trending #uber #cabs",2024-11-21 09:39:28,0,0,17,TWITTER,1,"weddiing, travel, Trending, uber, cabs",Drsh649,"Ola, Uber India, Rapido Cares",,0
1859211468601782420,"Dear Friends, Beware! Ola can cheat u badly &amp; then will not listen. Ola showed me Rs 304 on booking &amp; charged Rs 598 for a short trip 18km. No jam as this took only 36mnts (ref. Screenshot) Pl. Share this inf. for public awareness on all groups.",2024-11-20 12:25:31,0,0,36,TWITTER,493,,AnandPr24145470,"Ola, Ola Support",https://pbs.twimg.com/media/Gc0--OwbcAASYpG.jpg,0
1858916578126885273,"' ' brilliant Imran was kind nuf to share the ditto honest Ola Driver, Gaurav NA'sNo, &amp; contrary to ur 1st response, he admitted 1was indeed left in boot, Let's hope it's reunited with our Cook n Family at the soonest (whose onward trip to wedding delayed",2024-11-19 16:53:43,0,0,32,TWITTER,6577,,SunjayJK,"Ola Support, Ola, Bhavish Aggarwal, Ola, Ola Support",,0
1858388504008626278,they are trying to justify their pricing LOL. Their customer service is just a bot who share same response each time. Have you send Rolls Royce to pick me up??,2024-11-18 05:55:21,0,1,33,TWITTER,2,,princepandeyoff,"Ola Support, Ola, Ola Support, Amplifying Consumer Voice",https://pbs.twimg.com/media/GcpSff3aMAAyy55.jpg,0
1857750429813137816,"This is the problem with , there are a lot of issues and they are harassing people, when we complain they will share in DM and then do nothing, so much crap in ola, most of the drivers are goons, no background check of drivers, passengers are unsafe.",2024-11-16 11:39:52,0,0,9,TWITTER,73,,AnkitAnEngineer,"Aravind, Ola, Ola Support",,0
1856312041260364128,can we expect ola share to be back in near future? Would really be helpful for daily commute to office,2024-11-12 12:24:13,0,0,89,TWITTER,275,,raopraneeta,"Ola Support, Ola",,0
1868860519777812762,Be careful everyone because I couldn't do anything here but hoping something like this happens to straight away launch complain at,2024-12-17 03:27:24,0,0,8,TWITTER,203,,yashkabmilega,"Ola, Ola Support",,0
1849651800615551052,"1. I DNT WANT TO ORDER FOOD FROM UR APP, STOP PROMPTING ME TO ORDER FOOD AT EVERY APP LAUNCH. LOOKS LIKE ONLY THING THAT U CN DELIVER NOW IS FOOD coz CAB BOOKING HAS NW FAILING SINCE YEARS. 2. STOP CHNGNG DFT PAYMENT TO OLA MONEY. I DNT WANT TO USE IT",2024-10-25 03:18:48,0,0,11,TWITTER,1010,,Fir3lordZuk0,"Ola, Ola Support",,0
1841792213791236537,"Never order from ! Got scammedmoney deducted, no order placed, and ZERO support! Emails ignored, ONDC help doesnt work. Why launch features with no support or functionality? This is a total scam! I want my money back! #OlaScam #Fraud",2024-10-03 10:47:37,3,1,177,TWITTER,0,"OlaScam, Fraud",shatakshis667,"Ola, Ola Support","https://pbs.twimg.com/media/GY9cPaBbAAAXxZa.jpg, https://pbs.twimg.com/media/GY9cPaDbAAQyRFt.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1841792192366706689/pu/img/my60DWc698_DKl1B.jpg, https://pbs.twimg.com/media/GY9cPaBa8AAnH9-.jpg",0
1831928362929156330,"are cheating &amp; scamming with their ola food launch, they don't have any customer support not chat support nothing just started their food delivery non sense. my 2 ticket are pending from past 20 days. no reply no refund.",2024-09-06 05:32:11,0,0,33,TWITTER,25,,nikhilajmani,"Ola Support, Ola",,1
1831731211833659909,Why even launch a food delivery service if you can't provide basic support?Why as a customer I should suffer even after 100% payment is done beforehand?,2024-09-05 16:28:47,1,0,23,TWITTER,58,,Bharanidharvenu,"Ola, Ola Support",,0
1830513502949199971,don't launch things when you can't have dedicated resources and customer support people for it. The app still shows that my food is on its way from the past 15 hours. Can you stop joking with your customers and take things seriously? #Ola #Olasupport,2024-09-02 07:50:03,0,0,41,TWITTER,31,"Ola, Olasupport",akkkkhilll,"Ola, Ola Support, Ola Support, Ola",https://pbs.twimg.com/media/GWdKOHIXcAAtow_.jpg,1
1827655518669693161,A big big gyan.. what about basic service... Seems like a lot of arrogance and collecting public IPO money... 2 weeks... remember 2 weeks u giving gyan....This is big whistle again ....Or this is scam post launch of Ola Map...,2024-08-25 10:33:26,2,0,158,TWITTER,117,,rohit3989,"Bhavish Aggarwal, Ola Support, Ola",,0
1827615246787481973,"Since you guys are not interested or care about your customers, I'm going to launch formal complain in consumer court tomorrow regarding your fraud and cheating.",2024-08-25 07:53:24,0,0,17,TWITTER,31,,KumarVaibhav_92,"Ola, Ola Support, Ola",,0
1825072763033243852,Wish #olamaps did their proper pilot runs before launch. I can't tell you how terrible it is in Bangalore. Pins are wrong. Doesn't show most locations. Even metro stations are incorrect. Pls take this as a feedback &amp; check. It's frustrating!,2024-08-18 07:30:29,0,0,61,TWITTER,24,olamaps,SampreetiBaruah,"Bhavish Aggarwal, कृत्रिम, Bhavish Aggarwal, Ola, Ola Support",,0
1824751030178877484,"4680, Kritrim do you have a time machine or space shuttle please launch asap. Most pathetic and idiotic service provider ever - Check the image you are asking the customer to pay through credit card but the payment option is not available in the app??",2024-08-17 10:12:02,0,0,16,TWITTER,12,,GhoshIndian2,"Ola, Ola Support",https://pbs.twimg.com/media/GVLRYp3XwAADDH6.jpg,0
1811787025403494431,shame on you guys. Your CEO is going to launch his own Map and you guys are not able to find a single ola user account id. What a shame on your customer service.,2024-07-12 15:37:42,0,0,25,TWITTER,13,,amit9060098,"Ola, Ola Support",,0
1801923534593347908,I am still getting nonstop calls .. its hampering my work .. my mental health. Could you please take action or you want me to launch FIR ! And where is officers ? Why you are not taking this as serious concern,2024-06-15 10:23:43,6,0,360,TWITTER,59562,,priyasi90,"Ola, Ola Support, Transport Department, UP, UP POLICE, POLICE COMMISSIONERATE GAUTAM BUDDH NAGAR",https://pbs.twimg.com/media/GQG35czWEAAoz85.jpg,0
1796399139485520249,"There were no cabs available for original fare of 320 but wants me to book for revised fare of 1000 Thankfully had worked out. Due to this competition and to create monopoly, Ola and Uber are in talks for merger",2024-05-31 04:31:44,1,0,62,TWITTER,252,,BandaruShekhar,"Ola, Uber India",https://pbs.twimg.com/media/GO4XfdMaEAARvGC.jpg,0
1554835154811555841,! #Ola #Uber #Merger #CabService #Clarification,2022-08-03 14:22:43,1,0,0,TWITTER,388734,"Ola, Uber, Merger, CabService, Clarification",AsianetNewsSN,"Ola, Uber",,0
1359433631509270533,My friend is a driver partner he is having trouble receiving money from ola to his bank account after bank merger I've DM his vehicle n contact details,2021-02-10 09:26:49,0,0,0,TWITTER,35,,imtimothyr,"Ola Support, Ola",,0
1226094562982023169,#dkoding #OlaCabs Will Apple Taxis And Z-Cars Merger Impact Ola Cabs Business In The UK? #business #SaturdayThoughts,2020-02-08 10:44:58,1,2,0,TWITTER,5750,"dkoding, OlaCabs, business, SaturdayThoughts",kaistha_deepak,"ZCars UK, Ola",,0
1064066318079545345,"WORST MERGER OF THE CENTURY!!! and - Previously Foodpanda only used to deliver late and now that the two bussiness got merged, they started cancelling the orders without notification and forget to refund the amount to customers. #foodpanda #olacabs",2018-11-18 08:02:34,0,0,0,TWITTER,67,"foodpanda, olacabs",Supr1yo,Ola,,0
1046416489065189377,Just get to know this is happening after Ola Foodpanda merger. Seriously never thought that have to pay your delivery boy extra money to get what was ordered after arguing with 1 hr and thier is no way to contact foodpanada except twitter,2018-09-30 15:08:27,0,0,0,TWITTER,11,,prateekgarg01,"Ola Support, Ola",,0
1041230645891031040,after the merger Foodpanda not even bothering to reply. Providing offer doesn't mean customer satisfaction end results matters,2018-09-16 07:41:45,0,0,0,TWITTER,122,,deepakkoppikar,"Ola Support, Ola, Brand Awareness, NewProblem🛡️🏆",,0
1007902813677113344,"Business dynamics are really different in startup ecosystem - Spend more than 3 rupees to pocket 1 rupee. Eventually It's all about valuation, not about revenue or profit. #merger #cabs #india",2018-06-16 08:28:51,4,2,0,TWITTER,23207,"merger, cabs, india",Dazeinfo,Ola,,0
1004585609346756608,ANOTHER MERGER ?!?!?! OR A FRIEND HELPING OUT OTHER,2018-06-07 04:47:28,0,0,0,TWITTER,10,,arpit_agrawal4,"Ola, Uber India, Ola Support",https://pbs.twimg.com/media/DfEBRclU0AACq9t.jpg,0
991210615304802305,"Ola, Uber control 90% of cab market: Would their merger get the CCI's nod? via #Uber #taxi #CABS",2018-05-01 07:00:01,0,1,0,TWITTER,1731,"Uber, taxi, CABS",Redseer,"Business Standard, Ola",https://pbs.twimg.com/media/DcF8zSyUwAEGacw.jpg,0
980039354327298048,True. With advance booking I wud have paid 240 while I paid 150 for . Hope the news abt the merger of both is fake. A complete monopoly will mean we will have to go back to traditional taxis &amp; autos,2018-03-31 11:09:24,0,0,0,TWITTER,42,,IamBibu,"Subhendu Mahapatra, Ola, Uber India, Ola Support, Uber Support, Ola, Uber India",,0
1869003461704269989,"Just like he did to , he will make you an offer to join his company.",2024-12-17 12:55:24,0,0,3,TWITTER,745,,keh_ke_lega,"Gajender Yadav, Ola Support, Ola, Kunal Kamra",,0
1857674399404511567,I join my hands I want to ask him why did this happen to me Ola Why is the company doing this? I can also talk to the customer. You tell me which food has been cancelled on my behalf. If you tell me then I can take money by making false allegations.,2024-11-16 06:37:45,0,0,6,TWITTER,140,,FarmanM92762622,"Ola, Ola Support",https://pbs.twimg.com/media/GcfJBRqaMAAEfzK.jpg,0
1845070210757243130,"Instead of complaining on social media, join them and help them rectify this problem. Apparently they'll pay you for this.",2024-10-12 11:53:12,0,0,9,TWITTER,157,,SurajKiEx,"Pradnya, Ola, Ola Support, Bhavish Aggarwal",,0
1844786318833836358,Now Bhavesh will reply and ask you to join as Ola Cab driver and also offer you the better pay than those Ola refunds.,2024-10-11 17:05:07,0,0,12,TWITTER,18,,Marshalmatherjr,"Pradnya, Ola, Ola Support, Bhavish Aggarwal",,0
1844753613513531560,As per Bhavish logic you should buy a car and join ola as a cab driver to help solve this problem instead of crying here.,2024-10-11 14:55:09,0,0,12,TWITTER,76,,Vijs_dream,"Pradnya, Ola, Ola Support, Bhavish Aggarwal",,0
1844718928712331464,"Dont state the problem, come and join ola to fix this problem:- Bhavish",2024-10-11 12:37:20,0,0,10,TWITTER,23,,gaussirocks,"Pradnya, Ola, Ola Support, Bhavish Aggarwal",,0
1844674288491676008,"Please join Ola as a driver, otherwise sit quietly and don't interrupt his nation- building.",2024-10-11 09:39:57,1,0,59,TWITTER,6803,,knittins,"Pradnya, Pablo Chaterji, Ola, Ola Support, Bhavish Aggarwal",,0
1844668026521600346,Dont be part of problem join OLA for free and help to not to refund anyone.,2024-10-11 09:15:04,0,0,7,TWITTER,89,,h_chaavan,"Pradnya, Ola, Ola Support, Bhavish Aggarwal",,0
1844666975399596154,Tweet karne sae acha Ola join karlo then you wont complain against them due to fear of job loss and blah blah blah not to mention going out is a Western culture so please refrain from going out.,2024-10-11 09:10:53,0,0,28,TWITTER,651,,TFYMAkash,"Pradnya, Ola, Ola Support, Bhavish Aggarwal",,0
1844665533838606488,"Free me kuch ni milta, instead of giving gyan join them and help resolve this issue",2024-10-11 09:05:10,0,0,9,TWITTER,7,,tectonicrealm,"Pradnya, Ola, Ola Support, Bhavish Aggarwal",,0
1844660433937916296,Why don't you join as a driver and fix this issue??,2024-10-11 08:44:54,0,0,3,TWITTER,21,,ask2nitish,"Pradnya, Ola, Ola Support, Bhavish Aggarwal, Bhavish Aggarwal",,0
1844658918292664378,If you have a problem with ola drivers come join ola as a driver I will pay you ~ [Olan Musk],2024-10-11 08:38:52,0,0,6,TWITTER,20,,stock9464,"Pradnya, Ola, Ola Support, Bhavish Aggarwal, Bhavish Aggarwal",,0
1844652343033258076,Stop complaining and join and work with to solve real life problems,2024-10-11 08:12:45,0,0,21,TWITTER,17,,mayur_shah92,"Pradnya, Ola, Ola Support, Bhavish Aggarwal, Ola, Bhavish Aggarwal",,0
1844640779505164326,Instead of complaining and being part of the problem be a part of the solution. join ola to resolve the problem they'd even pay you,2024-10-11 07:26:48,0,0,5,TWITTER,3,,BhanuRe02160418,"Pradnya, Ola, Ola Support, Bhavish Aggarwal",,0
1844617697444888969,You need to join the company and fix it yourself. He pays well.,2024-10-11 05:55:05,4,0,203,TWITTER,609,,itswhoissane,"Pradnya, Jiten S, Ola, Ola Support, Bhavish Aggarwal",,0
1844594057030316070,As per you need to Join them to fix their else or else all your pain points are nothing more than Armchair Criticism.,2024-10-11 04:21:08,0,0,27,TWITTER,384,,anuanupam,"Pradnya, Ola, Ola Support, Bhavish Aggarwal, Bhavish Aggarwal",,0
1844588446204961007,"Don't just post, Join Ola Cabs and improve. The promoters have long stopped being bothered about Cab business or it's customers and have moved onto new money making venture. Better still, stop using Ola Cabs. Worst example of India story.",2024-10-11 03:58:51,0,0,12,TWITTER,155,,amits450,"Pradnya, Ola, Ola Support, Bhavish Aggarwal",,0
1844583255791591816,Hope the owner does not ask u to join ola and solve the problem,2024-10-11 03:38:13,0,0,14,TWITTER,215,,prodigal_fatman,"Pradnya, Ola, Ola Support, Bhavish Aggarwal",,0
1844573581063438386,Wait for the invitation to join that company to fix that issue,2024-10-11 02:59:46,0,0,72,TWITTER,161,,dstvishnu,"Pradnya, Ola, Ola Support, Bhavish Aggarwal",,0
1844341869846884824,You will have to join them to fix the bug.,2024-10-10 11:39:02,177,4,13049,TWITTER,25,,NinDesh00,"Pradnya, Ola, Ola Support",,0
1842627246340591742,I join my both hands and beg in front of you to stop your food delivery service. It's a hell. In 30 mins I felt this is not for Ola. You can't survive in this market. Worst service worst user experience worst support in fact no support. Ggs,2024-10-05 18:05:44,0,0,11,TWITTER,72,,pratyush_0,"Ola, Ola Support",,0
1832953581063803282,This fraud is happening with lot of people. I am filing a legal suit lets join together and fight against there arbitrary fraud.,2024-09-09 01:26:03,1,0,6,TWITTER,26,,_melearner_,"Ishaan Shrivastava, Ola, Ola Support",,0
1832952485025370163,They are running fraud even they have not developed A SOP which can resolve this and this doesnt repeat in future. I am taking a legal action against. Its happening with lot of people lets join together.,2024-09-09 01:21:41,0,0,9,TWITTER,26,,_melearner_,"Anmol Sonik, Ola, Ola Support, RVCJ Media, Zee News, Uber India",,0
1832010359831404837,Why don't u join a space and speak south indian language for us,2024-09-06 10:58:01,0,0,11,TWITTER,270,,Son_of_Wind_108,"Deport North Indians back to North India, Niti, Ola, Ola Support, ಬೆಂಗಳೂರು ನಗರ ಪೊಲೀಸ್‌ BengaluruCityPolice",,0
1828417383096344898,Hello team yesterday I booked a SUV with two drop locations . I shared my OTP to start the trip and I informed at first drop my friends will join . then he denied to go ahead and said he will not go and said you book another cab . We got down and asked him,2024-08-27 13:00:49,0,0,18,TWITTER,15,,pankajsxc,"Ola Support, Ola",,1
1804916100968108323,Respected ppl there is no base pricing for private cabs . They are charging 7500 Rs for one day package trip. When can we expect &amp; will join spiritual city which will save many devotees,2024-06-23 16:35:06,0,0,47,TWITTER,222,,SaiKumar4789,"Tirumala Tirupati Devasthanams, Tirumala Tirupathi Updates, AP Tourism, Tirupati Tirumala Info, Ola, Uber India",,0
1795696136831050008,"Greetings Ola Cabs. In a month or two I'm applying for Master's degree, besides I need a job. Hence, I've decided to join Ola as a Driver, don't have a car, trying to reach please provide some contact details , .",2024-05-29 05:58:16,0,0,9,TWITTER,2,,deadstefen002,"Ola, Ola Support",,0
1743137312119132585,Uber is decent BluSmart is picking and great (still to get everywhere) Try local guys - book for the day types,2024-01-05 05:08:15,0,0,77,TWITTER,142968,,join2manish,"Meera Chopra kejriwal, Ola, Ola Support, Bhavish Aggarwal",,0
1743133115294318946,"I prefer walking than taking Ola since 2015, they have problems on multiple level - when they have started Ola Pay, I remember adding some 1000 rs to it which was a huge amount then, 5% of my salary and it vanish and they straight up denied that I had added Horrible",2024-01-05 04:51:35,0,0,350,TWITTER,142968,,join2manish,"Meera Chopra kejriwal, Ola, Ola Support, Bhavish Aggarwal",,0
1729783026173829349,"Big kudos to for offering free rides to polling booths! Hoping and can join in and provide a similar service, ensuring everyone can exercise their right to vote. Let's make voting accessible for all!",2023-11-29 08:43:05,1,0,26,TWITTER,11,,NitinNitin2292,"Rapido, Rapido Cares, Ola, Ola Support, Uber India, Uber Support",,0
